rank,name,score,ts
1,삼성전자,12.96,2026-03-14 13:13:55
2,SK하이닉스,4.81,2026-03-14 13:13:55
3,두산에너빌리티,3.89,2026-03-14 13:13:55
4,우리기술,3.36,2026-03-14 13:13:55
5,현대차,3.03,2026-03-14 13:13:55
6,한화시스템,2.54,2026-03-14 13:13:55
7,대우건설,2.02,2026-03-14 13:13:55
8,에코프로,1.95,2026-03-14 13:13:55
9,LIG넥스원,1.90,2026-03-14 13:13:55
10,삼성중공업,1.79,2026-03-14 13:13:55
11,한화솔루션,1.51,2026-03-14 13:13:55
12,펄어비스,1.44,2026-03-14 13:13:55
13,한화오션,1.42,2026-03-14 13:13:55
14,SK이터닉스,1.38,2026-03-14 13:13:55
15,삼성SDI,1.36,2026-03-14 13:13:55
16,네이처셀,1.33,2026-03-14 13:13:55
17,흥구석유,1.30,2026-03-14 13:13:55
18,S-Oil,1.26,2026-03-14 13:13:55
19,한미반도체,1.25,2026-03-14 13:13:55
20,포스코퓨처엠,1.25,2026-03-14 13:13:55
21,NAVER,1.21,2026-03-14 13:13:55
22,셀바스AI,1.19,2026-03-14 13:13:55
23,한화에어로스페이스,1.15,2026-03-14 13:13:55
24,대한광통신,1.15,2026-03-14 13:13:55
25,LS머트리얼즈,1.13,2026-03-14 13:13:55
26,현대건설,1.13,2026-03-14 13:13:55
27,미래에셋증권,1.12,2026-03-14 13:13:55
28,에코프로비엠,1.03,2026-03-14 13:13:55
29,현대ADM,0.99,2026-03-14 13:13:55
30,알테오젠,0.92,2026-03-14 13:13:55
