rank,name,score,ts
1,삼성전자,10.82,2026-02-08 18:50:54
2,SK하이닉스,5.51,2026-02-08 18:50:54
3,현대차,3.79,2026-02-08 18:50:54
4,한화솔루션,3.76,2026-02-08 18:50:54
5,두산에너빌리티,3.17,2026-02-08 18:50:54
6,에코프로,2.92,2026-02-08 18:50:54
7,삼표시멘트,2.79,2026-02-08 18:50:54
8,NAVER,2.38,2026-02-08 18:50:54
9,한화오션,1.91,2026-02-08 18:50:54
10,한미반도체,1.69,2026-02-08 18:50:54
11,삼성SDI,1.68,2026-02-08 18:50:54
12,알테오젠,1.46,2026-02-08 18:50:54
13,셀트리온,1.43,2026-02-08 18:50:54
14,에코프로비엠,1.39,2026-02-08 18:50:54
15,한화시스템,1.32,2026-02-08 18:50:54
16,휴림로봇,1.31,2026-02-08 18:50:54
17,엔씨소프트,1.22,2026-02-08 18:50:54
18,스피어,1.20,2026-02-08 18:50:54
19,미래에셋증권,1.19,2026-02-08 18:50:54
20,POSCO홀딩스,1.18,2026-02-08 18:50:54
21,비엘팜텍,1.06,2026-02-08 18:50:54
22,에이비엘바이오,1.01,2026-02-08 18:50:54
23,우리기술,0.99,2026-02-08 18:50:54
24,제주반도체,0.95,2026-02-08 18:50:54
25,삼성중공업,0.95,2026-02-08 18:50:54
26,카카오,0.94,2026-02-08 18:50:54
27,대한전선,0.93,2026-02-08 18:50:54
28,이마트,0.90,2026-02-08 18:50:54
29,신성델타테크,0.88,2026-02-08 18:50:54
30,삼천당제약,0.82,2026-02-08 18:50:54
