rank,name,score,ts
1,삼성전자,12.85,2026-01-28 09:47:28
2,현대차,7.11,2026-01-28 09:47:28
3,SK하이닉스,6.87,2026-01-28 09:47:28
4,에코프로,2.94,2026-01-28 09:47:28
5,NAVER,2.82,2026-01-28 09:47:28
6,현대바이오,2.57,2026-01-28 09:47:28
7,두산에너빌리티,2.55,2026-01-28 09:47:28
8,삼성SDI,2.54,2026-01-28 09:47:28
9,제주반도체,1.98,2026-01-28 09:47:28
10,HLB,1.96,2026-01-28 09:47:28
11,한미반도체,1.87,2026-01-28 09:47:28
12,알테오젠,1.70,2026-01-28 09:47:28
13,휴림로봇,1.63,2026-01-28 09:47:28
14,한화오션,1.49,2026-01-28 09:47:28
15,LG에너지솔루션,1.34,2026-01-28 09:47:28
16,POSCO홀딩스,1.22,2026-01-28 09:47:28
17,에코프로비엠,1.21,2026-01-28 09:47:28
18,LG씨엔에스,1.17,2026-01-28 09:47:28
19,카카오페이,1.08,2026-01-28 09:47:28
20,삼성중공업,0.99,2026-01-28 09:47:28
21,레인보우로보틱스,0.98,2026-01-28 09:47:28
22,LG디스플레이,0.95,2026-01-28 09:47:28
23,카카오,0.94,2026-01-28 09:47:28
24,에이비엘바이오,0.90,2026-01-28 09:47:28
25,셀트리온,0.88,2026-01-28 09:47:28
26,뉴로메카,0.88,2026-01-28 09:47:28
27,기아,0.86,2026-01-28 09:47:28
28,하나마이크론,0.85,2026-01-28 09:47:28
29,네오셈,0.80,2026-01-28 09:47:28
30,한화에어로스페이스,0.79,2026-01-28 09:47:28
