rank,name,score,ts
1,삼성전자,14.94,2026-03-07 09:50:34
2,SK하이닉스,5.26,2026-03-07 09:50:34
3,두산에너빌리티,5.00,2026-03-07 09:50:34
4,LIG넥스원,3.51,2026-03-07 09:50:34
5,현대차,3.38,2026-03-07 09:50:34
6,한화시스템,3.27,2026-03-07 09:50:34
7,한화솔루션,2.39,2026-03-07 09:50:34
8,한미반도체,2.34,2026-03-07 09:50:34
9,흥구석유,2.29,2026-03-07 09:50:34
10,에코프로,2.20,2026-03-07 09:50:34
11,S-Oil,1.93,2026-03-07 09:50:34
12,한화오션,1.83,2026-03-07 09:50:34
13,한화에어로스페이스,1.71,2026-03-07 09:50:34
14,삼성SDI,1.47,2026-03-07 09:50:34
15,우리기술,1.25,2026-03-07 09:50:34
16,NAVER,1.23,2026-03-07 09:50:34
17,에코프로비엠,1.08,2026-03-07 09:50:34
18,케이뱅크,1.02,2026-03-07 09:50:34
19,셀트리온,1.00,2026-03-07 09:50:34
20,삼성중공업,0.97,2026-03-07 09:50:34
21,한국전력,0.97,2026-03-07 09:50:34
22,삼성전자우,0.94,2026-03-07 09:50:34
23,현대로템,0.93,2026-03-07 09:50:34
24,POSCO홀딩스,0.93,2026-03-07 09:50:34
25,SK이노베이션,0.89,2026-03-07 09:50:34
26,현대ADM,0.88,2026-03-07 09:50:34
27,미래에셋증권,0.88,2026-03-07 09:50:34
28,카카오,0.87,2026-03-07 09:50:34
29,HMM,0.78,2026-03-07 09:50:34
30,펄어비스,0.78,2026-03-07 09:50:34
