rank,name,score,ts
1,삼성전자,19.29,2026-08-14 19:30:12
2,SK하이닉스,16.14,2026-08-14 19:30:12
3,현대차,4.66,2026-08-14 19:30:12
4,삼성전기,4.01,2026-08-14 19:30:12
5,LG전자,2.63,2026-08-14 19:30:12
6,두산에너빌리티,2.37,2026-08-14 19:30:12
7,한화오션,2.20,2026-08-14 19:30:12
8,SK스퀘어,2.06,2026-08-14 19:30:12
9,NAVER,1.95,2026-08-14 19:30:12
10,삼성SDI,1.88,2026-08-14 19:30:12
11,LG이노텍,1.36,2026-08-14 19:30:12
12,SK텔레콤,1.09,2026-08-14 19:30:12
13,삼성전자우,1.02,2026-08-14 19:30:12
14,한미반도체,0.99,2026-08-14 19:30:12
15,코오롱티슈진,0.98,2026-08-14 19:30:12
16,POSCO홀딩스,0.91,2026-08-14 19:30:12
17,LS ELECTRIC,0.91,2026-08-14 19:30:12
18,삼성중공업,0.90,2026-08-14 19:30:12
19,제주반도체,0.89,2026-08-14 19:30:12
20,에코프로,0.87,2026-08-14 19:30:12
21,알테오젠,0.80,2026-08-14 19:30:12
22,현대모비스,0.76,2026-08-14 19:30:12
23,HLB,0.72,2026-08-14 19:30:12
24,대한광통신,0.72,2026-08-14 19:30:12
25,하나마이크론,0.71,2026-08-14 19:30:12
26,셀트리온,0.68,2026-08-14 19:30:12
27,로보티즈,0.65,2026-08-14 19:30:12
28,SK이노베이션,0.60,2026-08-14 19:30:12
29,주성엔지니어링,0.59,2026-08-14 19:30:12
30,LG씨엔에스,0.59,2026-08-14 19:30:12
