rank,name,score,ts
1,삼성전자,11.77,2026-02-16 13:16:34
2,SK하이닉스,4.36,2026-02-16 13:16:34
3,현대차,3.88,2026-02-16 13:16:34
4,두산에너빌리티,3.68,2026-02-16 13:16:34
5,미래에셋증권,3.05,2026-02-16 13:16:34
6,에코프로,2.30,2026-02-16 13:16:34
7,한화오션,2.05,2026-02-16 13:16:34
8,NAVER,1.98,2026-02-16 13:16:34
9,LG전자,1.89,2026-02-16 13:16:34
10,한화솔루션,1.86,2026-02-16 13:16:34
11,POSCO홀딩스,1.56,2026-02-16 13:16:34
12,에코프로비엠,1.44,2026-02-16 13:16:34
13,우리기술,1.41,2026-02-16 13:16:34
14,셀트리온,1.37,2026-02-16 13:16:34
15,현대ADM,1.36,2026-02-16 13:16:34
16,알테오젠,1.22,2026-02-16 13:16:34
17,SK텔레콤,1.21,2026-02-16 13:16:34
18,비엘팜텍,1.20,2026-02-16 13:16:34
19,한미반도체,1.18,2026-02-16 13:16:34
20,삼성전자우,1.11,2026-02-16 13:16:34
21,삼성SDI,1.10,2026-02-16 13:16:34
22,삼표시멘트,1.08,2026-02-16 13:16:34
23,삼성중공업,1.08,2026-02-16 13:16:34
24,SK증권,1.06,2026-02-16 13:16:34
25,카카오,1.02,2026-02-16 13:16:34
26,SK이터닉스,1.01,2026-02-16 13:16:34
27,한화시스템,0.99,2026-02-16 13:16:34
28,한국항공우주,0.95,2026-02-16 13:16:34
29,한화에어로스페이스,0.95,2026-02-16 13:16:34
30,휴림로봇,0.94,2026-02-16 13:16:34
