rank,name,score,ts
1,삼성전자,10.02,2026-01-12 18:42:31
2,한화오션,5.07,2026-01-12 18:42:31
3,SK하이닉스,5.03,2026-01-12 18:42:31
4,두산에너빌리티,3.83,2026-01-12 18:42:31
5,현대차,3.54,2026-01-12 18:42:31
6,신성델타테크,3.44,2026-01-12 18:42:31
7,현대건설,2.74,2026-01-12 18:42:31
8,한화시스템,2.54,2026-01-12 18:42:31
9,한미반도체,2.47,2026-01-12 18:42:31
10,에코프로,2.23,2026-01-12 18:42:31
11,알테오젠,2.15,2026-01-12 18:42:31
12,NAVER,1.71,2026-01-12 18:42:31
13,모베이스전자,1.55,2026-01-12 18:42:31
14,삼성중공업,1.55,2026-01-12 18:42:31
15,HLB,1.45,2026-01-12 18:42:31
16,셀트리온,1.43,2026-01-12 18:42:31
17,삼성SDI,1.23,2026-01-12 18:42:31
18,에코프로비엠,1.09,2026-01-12 18:42:31
19,에스앤에스텍,1.08,2026-01-12 18:42:31
20,한국항공우주,1.02,2026-01-12 18:42:31
21,대한전선,1.00,2026-01-12 18:42:31
22,디앤디파마텍,0.97,2026-01-12 18:42:31
23,LG에너지솔루션,0.95,2026-01-12 18:42:31
24,카카오,0.95,2026-01-12 18:42:31
25,계양전기,0.93,2026-01-12 18:42:31
26,에이비엘바이오,0.92,2026-01-12 18:42:31
27,한화엔진,0.92,2026-01-12 18:42:31
28,삼천당제약,0.91,2026-01-12 18:42:31
29,POSCO홀딩스,0.89,2026-01-12 18:42:31
30,삼성에피스홀딩스,0.88,2026-01-12 18:42:31
