rank,name,score,ts
1,삼성전자,23.40,2026-08-11 11:32:44
2,SK하이닉스,16.43,2026-08-11 11:32:44
3,삼성전기,3.03,2026-08-11 11:32:44
4,주성엔지니어링,2.46,2026-08-11 11:32:44
5,알테오젠,1.83,2026-08-11 11:32:44
6,셀트리온,1.70,2026-08-11 11:32:44
7,NAVER,1.68,2026-08-11 11:32:44
8,금호건설,1.65,2026-08-11 11:32:44
9,현대차,1.56,2026-08-11 11:32:44
10,두산에너빌리티,1.55,2026-08-11 11:32:44
11,대한광통신,1.48,2026-08-11 11:32:44
12,LG전자,1.39,2026-08-11 11:32:44
13,삼성전자우,1.33,2026-08-11 11:32:44
14,한화솔루션,1.29,2026-08-11 11:32:44
15,한화오션,1.22,2026-08-11 11:32:44
16,제주반도체,1.09,2026-08-11 11:32:44
17,SK스퀘어,1.09,2026-08-11 11:32:44
18,에코프로,1.00,2026-08-11 11:32:44
19,카카오,0.99,2026-08-11 11:32:44
20,한미반도체,0.95,2026-08-11 11:32:44
21,삼성SDI,0.94,2026-08-11 11:32:44
22,에스피지,0.91,2026-08-11 11:32:44
23,삼성에스디에스,0.84,2026-08-11 11:32:44
24,HLB,0.80,2026-08-11 11:32:44
25,삼천당제약,0.74,2026-08-11 11:32:44
26,대우건설,0.70,2026-08-11 11:32:44
27,LG씨엔에스,0.70,2026-08-11 11:32:44
28,대원전선,0.64,2026-08-11 11:32:44
29,LS ELECTRIC,0.61,2026-08-11 11:32:44
30,삼성중공업,0.60,2026-08-11 11:32:44
