rank,name,score,ts
1,삼성전자,30.00,2026-09-22 20:54:20
2,SK하이닉스,29.00,2026-09-22 20:54:20
3,삼성전기,28.00,2026-09-22 20:54:20
4,두산에너빌리티,27.00,2026-09-22 20:54:20
5,삼성전자우,26.00,2026-09-22 20:54:20
6,LG전자,25.00,2026-09-22 20:54:20
7,대한항공,24.00,2026-09-22 20:54:20
8,현대차,23.00,2026-09-22 20:54:20
9,대한광통신,22.00,2026-09-22 20:54:20
10,포스코퓨처엠,21.00,2026-09-22 20:54:20
11,SK스퀘어,20.00,2026-09-22 20:54:20
12,한전기술,19.00,2026-09-22 20:54:20
13,NAVER,18.00,2026-09-22 20:54:20
14,삼성SDI,17.00,2026-09-22 20:54:20
15,대한전선,16.00,2026-09-22 20:54:20
16,HLB,15.00,2026-09-22 20:54:20
17,알테오젠,14.00,2026-09-22 20:54:20
18,한미반도체,13.00,2026-09-22 20:54:20
19,심텍,12.00,2026-09-22 20:54:20
20,대우건설,11.00,2026-09-22 20:54:20
21,코리아써키트,10.00,2026-09-22 20:54:20
22,한화오션,9.00,2026-09-22 20:54:20
23,삼성중공업,8.00,2026-09-22 20:54:20
24,에스투더블유,7.00,2026-09-22 20:54:20
25,가온전선,6.00,2026-09-22 20:54:20
26,리노공업,5.00,2026-09-22 20:54:20
27,현대건설,4.00,2026-09-22 20:54:20
28,주성엔지니어링,3.00,2026-09-22 20:54:20
29,네오사피엔스,2.00,2026-09-22 20:54:20
30,에이비엘바이오,1.00,2026-09-22 20:54:20
