rank,name,score,ts
1,삼성전자,15.22,2026-05-16 18:58:27
2,SK하이닉스,8.75,2026-05-16 18:58:27
3,현대차,4.16,2026-05-16 18:58:27
4,LG전자,4.02,2026-05-16 18:58:27
5,한미반도체,2.59,2026-05-16 18:58:27
6,두산로보틱스,2.19,2026-05-16 18:58:27
7,두산에너빌리티,2.16,2026-05-16 18:58:27
8,대한광통신,1.63,2026-05-16 18:58:27
9,대우건설,1.62,2026-05-16 18:58:27
10,삼성전기,1.47,2026-05-16 18:58:27
11,LG씨엔에스,1.40,2026-05-16 18:58:27
12,NAVER,1.33,2026-05-16 18:58:27
13,에코프로,1.33,2026-05-16 18:58:27
14,삼성SDI,1.30,2026-05-16 18:58:27
15,삼성중공업,1.23,2026-05-16 18:58:27
16,POSCO홀딩스,1.21,2026-05-16 18:58:27
17,제주반도체,1.19,2026-05-16 18:58:27
18,에코프로비엠,1.05,2026-05-16 18:58:27
19,LS ELECTRIC,1.03,2026-05-16 18:58:27
20,미래에셋증권,1.01,2026-05-16 18:58:27
21,카카오,0.98,2026-05-16 18:58:27
22,한화오션,0.97,2026-05-16 18:58:27
23,삼양식품,0.97,2026-05-16 18:58:27
24,알테오젠,0.95,2026-05-16 18:58:27
25,대한전선,0.91,2026-05-16 18:58:27
26,펄어비스,0.89,2026-05-16 18:58:27
27,현대건설,0.86,2026-05-16 18:58:27
28,현대모비스,0.81,2026-05-16 18:58:27
29,휴림로봇,0.81,2026-05-16 18:58:27
30,삼성E&A,0.80,2026-05-16 18:58:27
