rank,name,score,ts
1,삼성전자,13.50,2026-04-05 18:43:45
2,SK하이닉스,5.05,2026-04-05 18:43:45
3,삼천당제약,3.78,2026-04-05 18:43:45
4,펄어비스,2.92,2026-04-05 18:43:45
5,대한광통신,2.88,2026-04-05 18:43:45
6,현대차,2.47,2026-04-05 18:43:45
7,한화솔루션,2.20,2026-04-05 18:43:45
8,SK이터닉스,2.14,2026-04-05 18:43:45
9,두산에너빌리티,2.03,2026-04-05 18:43:45
10,흥아해운,1.65,2026-04-05 18:43:45
11,에코프로,1.63,2026-04-05 18:43:45
12,대우건설,1.63,2026-04-05 18:43:45
13,삼성SDI,1.57,2026-04-05 18:43:45
14,LIG넥스원,1.54,2026-04-05 18:43:45
15,NAVER,1.36,2026-04-05 18:43:45
16,한화시스템,1.33,2026-04-05 18:43:45
17,HD현대에너지솔루션,1.28,2026-04-05 18:43:45
18,풍산,1.27,2026-04-05 18:43:45
19,삼성중공업,1.26,2026-04-05 18:43:45
20,삼성E&A,1.22,2026-04-05 18:43:45
21,우리기술,1.22,2026-04-05 18:43:45
22,한화오션,1.21,2026-04-05 18:43:45
23,에코프로비엠,1.17,2026-04-05 18:43:45
24,신성이엔지,1.13,2026-04-05 18:43:45
25,DL이앤씨,1.13,2026-04-05 18:43:45
26,알테오젠,1.11,2026-04-05 18:43:45
27,흥구석유,1.08,2026-04-05 18:43:45
28,엘앤에프,1.02,2026-04-05 18:43:45
29,삼성전기,0.98,2026-04-05 18:43:45
30,POSCO홀딩스,0.96,2026-04-05 18:43:45
