rank,name,score,ts
1,삼성전자,17.46,2026-03-23 13:16:42
2,SK하이닉스,7.96,2026-03-23 13:16:42
3,현대차,3.45,2026-03-23 13:16:42
4,두산에너빌리티,3.06,2026-03-23 13:16:42
5,대우건설,2.55,2026-03-23 13:16:42
6,펄어비스,2.45,2026-03-23 13:16:42
7,하이브,2.31,2026-03-23 13:16:42
8,우리기술,2.30,2026-03-23 13:16:42
9,삼천당제약,2.10,2026-03-23 13:16:42
10,한화솔루션,1.59,2026-03-23 13:16:42
11,SK증권,1.35,2026-03-23 13:16:42
12,SK오션플랜트,1.34,2026-03-23 13:16:42
13,흥아해운,1.29,2026-03-23 13:16:42
14,NAVER,1.27,2026-03-23 13:16:42
15,삼성E&A,1.26,2026-03-23 13:16:42
16,SK이터닉스,1.25,2026-03-23 13:16:42
17,삼성중공업,1.22,2026-03-23 13:16:42
18,에코프로,1.16,2026-03-23 13:16:42
19,한화시스템,1.16,2026-03-23 13:16:42
20,레인보우로보틱스,1.06,2026-03-23 13:16:42
21,셀트리온,1.04,2026-03-23 13:16:42
22,대한광통신,1.02,2026-03-23 13:16:42
23,삼성전자우,0.95,2026-03-23 13:16:42
24,삼성SDI,0.94,2026-03-23 13:16:42
25,한미반도체,0.94,2026-03-23 13:16:42
26,GS건설,0.92,2026-03-23 13:16:42
27,미래에셋증권,0.92,2026-03-23 13:16:42
28,카카오,0.89,2026-03-23 13:16:42
29,흥구석유,0.88,2026-03-23 13:16:42
30,휴림로봇,0.84,2026-03-23 13:16:42
