rank,name,score,ts
1,삼성전자,11.30,2025-12-17 18:39:35
2,SK하이닉스,5.85,2025-12-17 18:39:35
3,두산에너빌리티,4.03,2025-12-17 18:39:35
4,동양고속,3.69,2025-12-17 18:39:35
5,대성산업,3.08,2025-12-17 18:39:35
6,나라스페이스테크놀로지,2.06,2025-12-17 18:39:35
7,천일고속,2.01,2025-12-17 18:39:35
8,삼성에피스홀딩스,1.94,2025-12-17 18:39:35
9,NAVER,1.86,2025-12-17 18:39:35
10,아크릴,1.83,2025-12-17 18:39:35
11,에스피지,1.61,2025-12-17 18:39:35
12,메지온,1.57,2025-12-17 18:39:35
13,한화오션,1.52,2025-12-17 18:39:35
14,펩트론,1.50,2025-12-17 18:39:35
15,한미약품,1.50,2025-12-17 18:39:35
16,원익홀딩스,1.47,2025-12-17 18:39:35
17,LG에너지솔루션,1.46,2025-12-17 18:39:35
18,현대차,1.40,2025-12-17 18:39:35
19,에코프로,1.34,2025-12-17 18:39:35
20,에이비엘바이오,1.30,2025-12-17 18:39:35
21,에임드바이오,1.16,2025-12-17 18:39:35
22,알테오젠,1.12,2025-12-17 18:39:35
23,삼표시멘트,1.09,2025-12-17 18:39:35
24,미래에셋벤처투자,1.07,2025-12-17 18:39:35
25,삼성전자우,1.03,2025-12-17 18:39:35
26,로킷헬스케어,1.02,2025-12-17 18:39:35
27,삼성중공업,0.96,2025-12-17 18:39:35
28,한화갤러리아,0.94,2025-12-17 18:39:35
29,일동제약,0.93,2025-12-17 18:39:35
30,삼성SDI,0.87,2025-12-17 18:39:35
