rank,name,score,ts
1,삼성전자,12.60,2026-05-04 19:14:35
2,SK하이닉스,10.83,2026-05-04 19:14:35
3,SK스퀘어,3.23,2026-05-04 19:14:35
4,한국항공우주,2.93,2026-05-04 19:14:35
5,현대차,2.74,2026-05-04 19:14:35
6,POSCO홀딩스,2.67,2026-05-04 19:14:35
7,두산에너빌리티,2.26,2026-05-04 19:14:35
8,삼성전기,2.12,2026-05-04 19:14:35
9,삼성SDI,2.05,2026-05-04 19:14:35
10,대우건설,1.80,2026-05-04 19:14:35
11,LS ELECTRIC,1.52,2026-05-04 19:14:35
12,산일전기,1.50,2026-05-04 19:14:35
13,NAVER,1.49,2026-05-04 19:14:35
14,삼성증권,1.42,2026-05-04 19:14:35
15,삼성중공업,1.39,2026-05-04 19:14:35
16,대한광통신,1.37,2026-05-04 19:14:35
17,미래에셋증권,1.29,2026-05-04 19:14:35
18,한미반도체,1.28,2026-05-04 19:14:35
19,대한전선,1.23,2026-05-04 19:14:35
20,에코프로,1.23,2026-05-04 19:14:35
21,일진전기,1.12,2026-05-04 19:14:35
22,삼성전자우,1.03,2026-05-04 19:14:35
23,한화오션,1.01,2026-05-04 19:14:35
24,삼천당제약,0.98,2026-05-04 19:14:35
25,대원전선,0.88,2026-05-04 19:14:35
26,LG전자,0.88,2026-05-04 19:14:35
27,에코프로비엠,0.88,2026-05-04 19:14:35
28,효성중공업,0.87,2026-05-04 19:14:35
29,LS,0.85,2026-05-04 19:14:35
30,LG에너지솔루션,0.79,2026-05-04 19:14:35
