rank,name,score,ts
1,삼성전자,19.91,2026-06-05 10:26:58
2,SK하이닉스,14.34,2026-06-05 10:26:58
3,LG전자,5.84,2026-06-05 10:26:58
4,NAVER,3.45,2026-06-05 10:26:58
5,삼성전기,3.30,2026-06-05 10:26:58
6,현대차,3.21,2026-06-05 10:26:58
7,두산로보틱스,2.13,2026-06-05 10:26:58
8,두산에너빌리티,2.03,2026-06-05 10:26:58
9,LG씨엔에스,1.64,2026-06-05 10:26:58
10,LG이노텍,1.46,2026-06-05 10:26:58
11,삼성전자우,1.24,2026-06-05 10:26:58
12,삼성SDI,1.11,2026-06-05 10:26:58
13,주성엔지니어링,1.11,2026-06-05 10:26:58
14,대한광통신,0.93,2026-06-05 10:26:58
15,삼성중공업,0.93,2026-06-05 10:26:58
16,한미반도체,0.85,2026-06-05 10:26:58
17,현대모비스,0.85,2026-06-05 10:26:58
18,에코프로,0.82,2026-06-05 10:26:58
19,POSCO홀딩스,0.77,2026-06-05 10:26:58
20,삼성물산,0.77,2026-06-05 10:26:58
21,코스모로보틱스,0.75,2026-06-05 10:26:58
22,미래에셋증권,0.74,2026-06-05 10:26:58
23,한화오션,0.71,2026-06-05 10:26:58
24,카카오,0.69,2026-06-05 10:26:58
25,KB금융,0.69,2026-06-05 10:26:58
26,LS ELECTRIC,0.68,2026-06-05 10:26:58
27,삼성에스디에스,0.68,2026-06-05 10:26:58
28,SK텔레콤,0.68,2026-06-05 10:26:58
29,KODEX 200선물인버스2X,0.68,2026-06-05 10:26:58
30,한미약품,0.67,2026-06-05 10:26:58
