rank,name,score,ts
1,휴림로봇,7.40,2026-01-25 18:36:18
2,현대차,5.66,2026-01-25 18:36:18
3,삼성전자,4.79,2026-01-25 18:36:18
4,NAVER,3.18,2026-01-25 18:36:18
5,알테오젠,2.85,2026-01-25 18:36:18
6,현대무벡스,2.75,2026-01-25 18:36:18
7,두산에너빌리티,2.75,2026-01-25 18:36:18
8,삼성SDI,2.71,2026-01-25 18:36:18
9,카카오페이,2.56,2026-01-25 18:36:18
10,SK하이닉스,2.54,2026-01-25 18:36:18
11,뉴로메카,2.33,2026-01-25 18:36:18
12,에코프로,1.88,2026-01-25 18:36:18
13,한화오션,1.82,2026-01-25 18:36:18
14,다날,1.76,2026-01-25 18:36:18
15,POSCO홀딩스,1.68,2026-01-25 18:36:18
16,우리기술,1.63,2026-01-25 18:36:18
17,LG씨엔에스,1.41,2026-01-25 18:36:18
18,HLB,1.37,2026-01-25 18:36:18
19,삼천당제약,1.36,2026-01-25 18:36:18
20,한국전력,1.32,2026-01-25 18:36:18
21,에이비엘바이오,1.27,2026-01-25 18:36:18
22,카카오,1.17,2026-01-25 18:36:18
23,에코프로비엠,1.15,2026-01-25 18:36:18
24,미래에셋증권,1.13,2026-01-25 18:36:18
25,펄어비스,1.05,2026-01-25 18:36:18
26,셀트리온,0.97,2026-01-25 18:36:18
27,한화시스템,0.92,2026-01-25 18:36:18
28,레인보우로보틱스,0.89,2026-01-25 18:36:18
29,한미반도체,0.88,2026-01-25 18:36:18
30,삼성중공업,0.87,2026-01-25 18:36:18
