rank,name,score,ts
1,삼성전자,30.00,2026-09-15 10:12:38
2,SK하이닉스,29.00,2026-09-15 10:12:38
3,두산에너빌리티,28.00,2026-09-15 10:12:38
4,로보티즈,27.00,2026-09-15 10:12:38
5,삼성전기,26.00,2026-09-15 10:12:38
6,현대차,25.00,2026-09-15 10:12:38
7,삼성전자우,24.00,2026-09-15 10:12:38
8,삼성SDI,23.00,2026-09-15 10:12:38
9,LG전자,22.00,2026-09-15 10:12:38
10,광전자,21.00,2026-09-15 10:12:38
11,삼성중공업,20.00,2026-09-15 10:12:38
12,한미반도체,19.00,2026-09-15 10:12:38
13,NAVER,18.00,2026-09-15 10:12:38
14,삼현,17.00,2026-09-15 10:12:38
15,SK이노베이션,16.00,2026-09-15 10:12:38
16,알테오젠,15.00,2026-09-15 10:12:38
17,SK스퀘어,14.00,2026-09-15 10:12:38
18,대한광통신,13.00,2026-09-15 10:12:38
19,한화오션,12.00,2026-09-15 10:12:38
20,에스피지,11.00,2026-09-15 10:12:38
21,주성엔지니어링,10.00,2026-09-15 10:12:38
22,우리기술,9.00,2026-09-15 10:12:38
23,삼익제약,8.00,2026-09-15 10:12:38
24,대우건설,7.00,2026-09-15 10:12:38
25,한화에어로스페이스,6.00,2026-09-15 10:12:38
26,삼화콘덴서,5.00,2026-09-15 10:12:38
27,HLB,4.00,2026-09-15 10:12:38
28,JW신약,3.00,2026-09-15 10:12:38
29,현대제철,2.00,2026-09-15 10:12:38
30,후성,1.00,2026-09-15 10:12:38
