rank,name,score,ts
1,삼성전자,16.91,2026-05-14 16:29:19
2,SK하이닉스,11.40,2026-05-14 16:29:19
3,현대차,4.44,2026-05-14 16:29:19
4,LG전자,3.35,2026-05-14 16:29:19
5,제주반도체,2.72,2026-05-14 16:29:19
6,대우건설,2.33,2026-05-14 16:29:19
7,두산에너빌리티,2.11,2026-05-14 16:29:19
8,대한광통신,1.95,2026-05-14 16:29:19
9,NAVER,1.67,2026-05-14 16:29:19
10,한미반도체,1.52,2026-05-14 16:29:19
11,LG씨엔에스,1.49,2026-05-14 16:29:19
12,에코프로,1.44,2026-05-14 16:29:19
13,POSCO홀딩스,1.37,2026-05-14 16:29:19
14,삼성전자우,1.34,2026-05-14 16:29:19
15,카카오,1.31,2026-05-14 16:29:19
16,삼성SDI,1.27,2026-05-14 16:29:19
17,에코프로비엠,1.22,2026-05-14 16:29:19
18,알테오젠,1.21,2026-05-14 16:29:19
19,한화솔루션,1.09,2026-05-14 16:29:19
20,삼성중공업,1.08,2026-05-14 16:29:19
21,LS ELECTRIC,1.05,2026-05-14 16:29:19
22,대한항공,0.97,2026-05-14 16:29:19
23,삼성전기,0.95,2026-05-14 16:29:19
24,현대모비스,0.87,2026-05-14 16:29:19
25,HD현대중공업,0.85,2026-05-14 16:29:19
26,대한전선,0.82,2026-05-14 16:29:19
27,LG디스플레이,0.77,2026-05-14 16:29:19
28,미래에셋증권,0.75,2026-05-14 16:29:19
29,SK스퀘어,0.73,2026-05-14 16:29:19
30,한국항공우주,0.73,2026-05-14 16:29:19
