rank,name,score,ts
1,삼성전자,12.07,2026-01-03 09:47:12
2,SK하이닉스,6.00,2026-01-03 09:47:12
3,셀트리온,3.63,2026-01-03 09:47:12
4,한미반도체,3.28,2026-01-03 09:47:12
5,두산에너빌리티,2.82,2026-01-03 09:47:12
6,현대무벡스,2.69,2026-01-03 09:47:12
7,에코프로,2.12,2026-01-03 09:47:12
8,한화오션,1.93,2026-01-03 09:47:12
9,휴림로봇,1.91,2026-01-03 09:47:12
10,제주반도체,1.87,2026-01-03 09:47:12
11,NAVER,1.70,2026-01-03 09:47:12
12,현대차,1.61,2026-01-03 09:47:12
13,노타,1.55,2026-01-03 09:47:12
14,삼성SDI,1.52,2026-01-03 09:47:12
15,고영,1.45,2026-01-03 09:47:12
16,HLB,1.41,2026-01-03 09:47:12
17,계양전기,1.40,2026-01-03 09:47:12
18,삼성에피스홀딩스,1.36,2026-01-03 09:47:12
19,LG에너지솔루션,1.30,2026-01-03 09:47:12
20,원익홀딩스,1.26,2026-01-03 09:47:12
21,에코프로비엠,1.14,2026-01-03 09:47:12
22,에이비엘바이오,1.06,2026-01-03 09:47:12
23,알테오젠,1.04,2026-01-03 09:47:12
24,카카오,1.02,2026-01-03 09:47:12
25,스피어,1.00,2026-01-03 09:47:12
26,HL만도,0.98,2026-01-03 09:47:12
27,POSCO홀딩스,0.95,2026-01-03 09:47:12
28,코오롱티슈진,0.93,2026-01-03 09:47:12
29,대한광통신,0.87,2026-01-03 09:47:12
30,재영솔루텍,0.85,2026-01-03 09:47:12
