rank,name,score,ts
1,삼성전자,14.73,2026-06-28 10:27:14
2,SK하이닉스,12.96,2026-06-28 10:27:14
3,현대차,4.31,2026-06-28 10:27:14
4,LG전자,2.90,2026-06-28 10:27:14
5,NAVER,2.53,2026-06-28 10:27:14
6,두산에너빌리티,2.33,2026-06-28 10:27:14
7,삼성전기,2.28,2026-06-28 10:27:14
8,한화오션,2.23,2026-06-28 10:27:14
9,SK스퀘어,1.71,2026-06-28 10:27:14
10,에코프로,1.71,2026-06-28 10:27:14
11,삼성SDI,1.42,2026-06-28 10:27:14
12,에코프로비엠,1.23,2026-06-28 10:27:14
13,LG씨엔에스,1.11,2026-06-28 10:27:14
14,한미반도체,1.10,2026-06-28 10:27:14
15,알테오젠,1.09,2026-06-28 10:27:14
16,LG이노텍,1.05,2026-06-28 10:27:14
17,LS ELECTRIC,1.03,2026-06-28 10:27:14
18,원익IPS,1.00,2026-06-28 10:27:14
19,삼성중공업,0.97,2026-06-28 10:27:14
20,주성엔지니어링,0.95,2026-06-28 10:27:14
21,POSCO홀딩스,0.94,2026-06-28 10:27:14
22,대우건설,0.94,2026-06-28 10:27:14
23,HLB,0.89,2026-06-28 10:27:14
24,삼성전자우,0.82,2026-06-28 10:27:14
25,삼성물산,0.82,2026-06-28 10:27:14
26,LG에너지솔루션,0.81,2026-06-28 10:27:14
27,제주반도체,0.81,2026-06-28 10:27:14
28,HPSP,0.79,2026-06-28 10:27:14
29,카카오,0.76,2026-06-28 10:27:14
30,SK,0.75,2026-06-28 10:27:14
