rank,name,score,ts
1,삼성전자,18.29,2026-04-10 10:00:52
2,SK하이닉스,8.41,2026-04-10 10:00:52
3,현대차,3.29,2026-04-10 10:00:52
4,삼천당제약,3.03,2026-04-10 10:00:52
5,GS건설,2.64,2026-04-10 10:00:52
6,대우건설,2.59,2026-04-10 10:00:52
7,두산에너빌리티,2.04,2026-04-10 10:00:52
8,한화솔루션,1.96,2026-04-10 10:00:52
9,현대건설,1.86,2026-04-10 10:00:52
10,삼성SDI,1.81,2026-04-10 10:00:52
11,삼성E&A,1.73,2026-04-10 10:00:52
12,DL이앤씨,1.41,2026-04-10 10:00:52
13,삼성전기,1.41,2026-04-10 10:00:52
14,에코프로,1.40,2026-04-10 10:00:52
15,대한광통신,1.35,2026-04-10 10:00:52
16,한미반도체,1.22,2026-04-10 10:00:52
17,삼성중공업,1.19,2026-04-10 10:00:52
18,LIG넥스원,1.13,2026-04-10 10:00:52
19,한화시스템,1.12,2026-04-10 10:00:52
20,NAVER,1.11,2026-04-10 10:00:52
21,풍산홀딩스,1.08,2026-04-10 10:00:52
22,POSCO홀딩스,1.05,2026-04-10 10:00:52
23,광전자,1.04,2026-04-10 10:00:52
24,한화에어로스페이스,1.00,2026-04-10 10:00:52
25,SK이터닉스,0.98,2026-04-10 10:00:52
26,한화오션,0.94,2026-04-10 10:00:52
27,후성,0.91,2026-04-10 10:00:52
28,기아,0.90,2026-04-10 10:00:52
29,미래에셋증권,0.90,2026-04-10 10:00:52
30,펄어비스,0.87,2026-04-10 10:00:52
