rank,name,score,ts
1,삼성전자,14.57,2026-05-17 16:24:05
2,SK하이닉스,8.79,2026-05-17 16:24:05
3,현대차,4.21,2026-05-17 16:24:05
4,LG전자,4.00,2026-05-17 16:24:05
5,한미반도체,2.41,2026-05-17 16:24:05
6,두산에너빌리티,2.20,2026-05-17 16:24:05
7,두산로보틱스,1.99,2026-05-17 16:24:05
8,대우건설,1.68,2026-05-17 16:24:05
9,대한광통신,1.66,2026-05-17 16:24:05
10,LG씨엔에스,1.64,2026-05-17 16:24:05
11,NAVER,1.57,2026-05-17 16:24:05
12,삼성중공업,1.41,2026-05-17 16:24:05
13,삼성SDI,1.39,2026-05-17 16:24:05
14,에코프로,1.35,2026-05-17 16:24:05
15,삼성전기,1.31,2026-05-17 16:24:05
16,제주반도체,1.30,2026-05-17 16:24:05
17,POSCO홀딩스,1.21,2026-05-17 16:24:05
18,알테오젠,1.17,2026-05-17 16:24:05
19,미래에셋증권,1.16,2026-05-17 16:24:05
20,LS ELECTRIC,1.09,2026-05-17 16:24:05
21,에코프로비엠,1.06,2026-05-17 16:24:05
22,한화오션,1.03,2026-05-17 16:24:05
23,대한전선,0.96,2026-05-17 16:24:05
24,현대건설,0.89,2026-05-17 16:24:05
25,펄어비스,0.87,2026-05-17 16:24:05
26,HD현대중공업,0.87,2026-05-17 16:24:05
27,휴림로봇,0.87,2026-05-17 16:24:05
28,하나마이크론,0.83,2026-05-17 16:24:05
29,한화솔루션,0.80,2026-05-17 16:24:05
30,카카오,0.77,2026-05-17 16:24:05
