rank,name,score,ts
1,SK하이닉스,19.02,2026-06-22 20:22:12
2,삼성전자,16.02,2026-06-22 20:22:12
3,SK스퀘어,6.62,2026-06-22 20:22:12
4,LG전자,4.30,2026-06-22 20:22:12
5,현대차,3.44,2026-06-22 20:22:12
6,삼성전기,3.04,2026-06-22 20:22:12
7,한화오션,2.05,2026-06-22 20:22:12
8,LG이노텍,1.80,2026-06-22 20:22:12
9,NAVER,1.75,2026-06-22 20:22:12
10,LG씨엔에스,1.55,2026-06-22 20:22:12
11,두산에너빌리티,1.55,2026-06-22 20:22:12
12,디앤디파마텍,1.37,2026-06-22 20:22:12
13,한미반도체,1.15,2026-06-22 20:22:12
14,제주반도체,1.01,2026-06-22 20:22:12
15,삼성SDI,1.00,2026-06-22 20:22:12
16,원익IPS,0.93,2026-06-22 20:22:12
17,삼성물산,0.92,2026-06-22 20:22:12
18,삼성전자우,0.90,2026-06-22 20:22:12
19,미래에셋증권,0.90,2026-06-22 20:22:12
20,삼성중공업,0.79,2026-06-22 20:22:12
21,현대모비스,0.78,2026-06-22 20:22:12
22,LS ELECTRIC,0.73,2026-06-22 20:22:12
23,주성엔지니어링,0.72,2026-06-22 20:22:12
24,삼성E&A,0.71,2026-06-22 20:22:12
25,DL이앤씨,0.69,2026-06-22 20:22:12
26,에코프로,0.69,2026-06-22 20:22:12
27,HLB,0.67,2026-06-22 20:22:12
28,POSCO홀딩스,0.63,2026-06-22 20:22:12
29,SK,0.63,2026-06-22 20:22:12
30,대우건설,0.58,2026-06-22 20:22:12
