rank,name,score,ts
1,삼성전자,7.60,2026-01-15 12:55:57
2,휴림로봇,5.32,2026-01-15 12:55:57
3,현대차,4.58,2026-01-15 12:55:57
4,SK하이닉스,3.47,2026-01-15 12:55:57
5,레인보우로보틱스,3.40,2026-01-15 12:55:57
6,포스코DX,3.24,2026-01-15 12:55:57
7,한화오션,2.85,2026-01-15 12:55:57
8,현대무벡스,2.61,2026-01-15 12:55:57
9,두산에너빌리티,2.41,2026-01-15 12:55:57
10,삼성중공업,2.25,2026-01-15 12:55:57
11,한화시스템,2.05,2026-01-15 12:55:57
12,에스피지,1.96,2026-01-15 12:55:57
13,NAVER,1.71,2026-01-15 12:55:57
14,기아,1.49,2026-01-15 12:55:57
15,POSCO홀딩스,1.47,2026-01-15 12:55:57
16,삼성에피스홀딩스,1.35,2026-01-15 12:55:57
17,로보티즈,1.34,2026-01-15 12:55:57
18,한미반도체,1.27,2026-01-15 12:55:57
19,뉴로메카,1.19,2026-01-15 12:55:57
20,한화,1.15,2026-01-15 12:55:57
21,셀트리온,1.12,2026-01-15 12:55:57
22,한국항공우주,1.11,2026-01-15 12:55:57
23,현대약품,1.09,2026-01-15 12:55:57
24,두산로보틱스,1.08,2026-01-15 12:55:57
25,한화갤러리아,1.07,2026-01-15 12:55:57
26,원익홀딩스,0.96,2026-01-15 12:55:57
27,에코프로,0.91,2026-01-15 12:55:57
28,고려아연,0.90,2026-01-15 12:55:57
29,유진로봇,0.88,2026-01-15 12:55:57
30,삼성SDI,0.86,2026-01-15 12:55:57
