rank,name,score,ts
1,SK하이닉스,13.78,2025-12-11 09:47:26
2,삼성전자,11.81,2025-12-11 09:47:26
3,두산에너빌리티,2.51,2025-12-11 09:47:26
4,에이비엘바이오,2.41,2025-12-11 09:47:26
5,현대차,2.38,2025-12-11 09:47:26
6,삼성SDI,2.20,2025-12-11 09:47:26
7,한화오션,2.12,2025-12-11 09:47:26
8,NAVER,2.00,2025-12-11 09:47:26
9,에코프로,1.98,2025-12-11 09:47:26
10,에코프로비엠,1.72,2025-12-11 09:47:26
11,알테오젠,1.58,2025-12-11 09:47:26
12,셀바스헬스케어,1.55,2025-12-11 09:47:26
13,삼성중공업,1.47,2025-12-11 09:47:26
14,나이벡,1.37,2025-12-11 09:47:26
15,셀트리온,1.14,2025-12-11 09:47:26
16,레인보우로보틱스,1.10,2025-12-11 09:47:26
17,필옵틱스,1.07,2025-12-11 09:47:26
18,클로봇,1.06,2025-12-11 09:47:26
19,삼성에피스홀딩스,1.05,2025-12-11 09:47:26
20,현대로템,1.04,2025-12-11 09:47:26
21,이지스,1.02,2025-12-11 09:47:26
22,일동제약,1.01,2025-12-11 09:47:26
23,셀바스AI,0.98,2025-12-11 09:47:26
24,POSCO홀딩스,0.98,2025-12-11 09:47:26
25,포스코퓨처엠,0.94,2025-12-11 09:47:26
26,엘앤씨바이오,0.90,2025-12-11 09:47:26
27,엘앤에프,0.88,2025-12-11 09:47:26
28,LG전자,0.86,2025-12-11 09:47:26
29,삼성전기,0.86,2025-12-11 09:47:26
30,테라뷰,0.85,2025-12-11 09:47:26
